127.0.0.1 - hoang [16/Dec/2023:00:08:13 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
127.0.0.1 - - [16/Dec/2023:00:08:13 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:08:13 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:09:34 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:09:34 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:09:34 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:09:34 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:09:34 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:10:53 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:10:53 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:10:53 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:10:53 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:10:53 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:11:14 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:11:14 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:11:14 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:11:14 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:11:14 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:19 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:19 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:19 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:12:19 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:19 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:12:47 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - - [16/Dec/2023:00:12:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:56 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:56 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:56 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:56 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:56 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:56 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:12:56 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - - [16/Dec/2023:00:12:56 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:56 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:59 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:59 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:59 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:12:59 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:12:59 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:13:00 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:00:13:00 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext1986349666304646248.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:00:13:00 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:00 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:00 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:07 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:08 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:09 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:11 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:14 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:15 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:17 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:13:18 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:20 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:20 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:21 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:21 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:21 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:21 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:21 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:14:21 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:14:22 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:00:14:22 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext6948778295224898489.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:00:14:22 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:14:22 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:14:22 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:14:26 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:14:32 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:38 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:38 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:38 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:38 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:14:38 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:14:38 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
